,epoch,train_loss,val_loss
44,45.0,1.7850250227369956e-05,1.7069251680368324e-05
45,46.0,1.7668839119537385e-05,1.8434713679611875e-05
46,47.0,1.7251519044231076e-05,1.7784621443504215e-05
47,48.0,1.741118078941809e-05,1.895756903732862e-05
48,49.0,1.67142903769065e-05,1.6086869151298413e-05
49,50.0,1.7016518577734886e-05,1.6019603175333363e-05
50,51.0,1.66679503533454e-05,1.6734214601786912e-05
51,52.0,1.6148640818512642e-05,1.4515287921312847e-05
52,53.0,1.5521344595838043e-05,1.678272194360695e-05
53,54.0,1.660697285163257e-05,1.663654560285398e-05
54,55.0,1.526829090667697e-05,1.4948242505852249e-05
55,56.0,1.5302697783031748e-05,1.6562049578086853e-05
56,57.0,1.5243717377033087e-05,1.7013959164945516e-05
57,58.0,1.465748979449625e-05,2.0380992373247865e-05
58,59.0,1.487360825966962e-05,1.4422005291304562e-05
59,60.0,1.3869330901017474e-05,1.3329073569614345e-05
60,61.0,1.4098224818487438e-05,1.5278554308844666e-05
61,62.0,1.3881235852967498e-05,2.0703990098395894e-05
62,63.0,1.394190588149352e-05,1.5574563622067217e-05
63,64.0,1.3284296056344128e-05,1.4935947489324131e-05
64,65.0,1.3135346218703431e-05,1.360875345529745e-05
65,66.0,1.2333369307782735e-05,1.273214428362156e-05
66,67.0,1.2591296234793049e-05,1.709496498072192e-05
67,68.0,1.2285112290320185e-05,3.1969538825003176e-05
68,69.0,1.263904356240342e-05,1.2540124159634368e-05
69,70.0,1.204535791066703e-05,1.5513607112635245e-05
70,71.0,1.1739232895099106e-05,1.6281377528767653e-05
71,72.0,1.2143435831397509e-05,1.0992556068148671e-05
72,73.0,1.1877043155101618e-05,1.7274738126037516e-05
73,74.0,1.1208856152355106e-05,1.5503408336702376e-05
74,75.0,1.115565412981058e-05,1.4966918272627729e-05
75,76.0,1.1418992559501857e-05,1.641223186445793e-05
76,77.0,1.110216928295058e-05,1.3552712632438422e-05
77,78.0,1.1519660219217898e-05,1.0634849677031028e-05
78,79.0,1.0793512470251739e-05,1.543329424087212e-05
79,80.0,1.142982902593769e-05,1.4037689879842219e-05
80,81.0,1.0635788343691675e-05,1.1721804470322572e-05
81,82.0,1.0593679584746812e-05,1.0606160195824155e-05
82,83.0,1.0526083494474173e-05,1.6717150720069186e-05
83,84.0,1.0560171455315071e-05,1.0859408927320725e-05
84,85.0,1.0175800391589071e-05,1.1885083317379626e-05
85,86.0,1.0404922871843567e-05,1.1532963327970884e-05
86,87.0,1.0128337400513223e-05,2.3221612619553607e-05
87,88.0,1.008139216323043e-05,1.5889873338892357e-05
88,89.0,1.0332498510778302e-05,9.86767534165913e-06
89,90.0,9.906979726672406e-06,1.2169952275474895e-05
90,91.0,1.0611707717140853e-05,1.4518913766633804e-05
91,92.0,9.481926582911506e-06,1.1219714889937843e-05
92,93.0,9.803938932234792e-06,1.3299854183721684e-05
93,94.0,9.63462429793986e-06,9.854718901310248e-06
94,95.0,9.712959777135412e-06,1.1794505404726475e-05
95,96.0,9.732399540582618e-06,1.2493166423155344e-05
96,97.0,9.349596901390365e-06,8.682744919497054e-06
97,98.0,9.337173477625152e-06,1.3449751168082003e-05
98,99.0,8.851223263978159e-06,9.714492923442529e-06
99,100.0,9.162482613486543e-06,1.0122177069537098e-05
